payment_date,payment_month,supplier,expense_type,expense_area,supplier_type,supplier_post_code,amount,transaction_number,description
2024-12-16,2024-12-01 00:00:00,RICHMOND HOUSING PARTNERSHIP,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Tw11 8gt,245719.01,643469,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,WESTMORLAND AND FURNESS COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,La9 4dq,195693.08,643822,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,NORWICH CITY COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Nr2 1nh,327478.06,643465,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,GREAT YARMOUTH BOROUGH COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Nr30 2qf,316231.0,643472,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,LONDON BOROUGH OF BARKING AND DAGENHAM,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Ig11 7lu,672080.82,643455,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,SLOUGH BOROUGH COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Vendor,Sl1 2el,223042.57,643467,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,OFFICE OF GAS AND ELECTRICITY MARKETS (OFGEM),Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Grant,E14 4pu,66071.86,643060,Desnz - Dwp Warm Home Discount Delivery-administration Of Grants And Awards
2024-12-16,2024-12-01 00:00:00,OFFICE OF GAS AND ELECTRICITY MARKETS (OFGEM),Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Grant,E14 4pu,727490.83,643060,Desnz - Eco Brokerage-administration Of Grants And Awards
2024-12-16,2024-12-01 00:00:00,RAMBOLL UK LTD,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Vendor,Se1 8nw,62293.97,643942,Desnz - Heat Networks Zoning-outsourced Programme Management
2024-12-16,2024-12-01 00:00:00,SHEPHERDS BUSH HOUSING ASSOCIATION,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,W4 1nn,106990.0,643470,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,MILTON KEYNES COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Mk9 3ej,2428957.33,643492,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,SOUTHERN HOUSING GROUP LTD,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Me9 8gu,78768.62,643507,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,RUNNYMEDE BOROUGH COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Kt15 2ah,105593.38,643471,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,INNOVATIUM GROUP LTD,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Grant,G46 8ng,44748.72,644204,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish
2024-12-16,2024-12-01 00:00:00,COTTSWAY HOUSING ASSOCIATION LTD,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Ox28 4yg,150000.0,643476,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,NPL MANAGEMENT LTD,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Vendor,Tw11 0lw,72045.74,643816,Desnz - Medical Radioisotope Innovation Programme-capital Grants To Private Sector - Companies
2024-12-16,2024-12-01 00:00:00,SOVEREIGN NETWORK HOMES LTD,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Vendor,Ha9 0hp,700000.0,643493,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,ROYAL BOROUGH OF KENSINGTON & CHELSEA,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Vendor,W8 7nx,333889.0,643502,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wga Only,Cb23 6ea,118067.0,643505,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,SOUTHERN HOUSING GROUP LTD,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Me9 8gu,49650.48,643508,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,SOVEREIGN HOUSING ASSOCIATION LTD,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Rg21 4fa,638601.62,643509,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,GENTOO GROUP LTD,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Sr3 3xr,138509.78,643462,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,GREATER MANCHESTER COMBINED AUTHORITY,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wga Only,M60 2la,1250430.64,643484,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,STEVENAGE BOROUGH COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Sg1 1hn,114374.07,643511,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,STOKE-ON-TRENT CITY COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wga Only,St4 1hh,555963.0,643468,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-16,2024-12-01 00:00:00,WESTMINSTER CITY COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wga Only,Sw1e 6qp,560000.0,643521,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government
2024-12-17,2024-12-01 00:00:00,TONBRIDGE AND MALLING BOROUGH COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Me19 4lz,36787.0,644229,Desnz - Hug 2-capital Grants To Local Government
2024-12-17,2024-12-01 00:00:00,ASTRAEUS CONSULTING LTD,R & D Other It Consultancy,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Vendor,M50 1rd,117626.86,644339,Desnz - Uk Ets-r & D Other It Consultancy
2024-12-17,2024-12-01 00:00:00,DEVON COUNTY COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Vendor,Ex2 4qd,551078.0,644227,Desnz - Hug 2-capital Grants To Local Government
2024-12-17,2024-12-01 00:00:00,DORSET COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Vendor,Dt1 1xj,276637.5,644228,Desnz - Hug 2-capital Grants To Local Government
2024-12-17,2024-12-01 00:00:00,ENERGY SUPPLIER,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Grant,,1092484.58,644315,Desnz - Energy Bills Relief Scheme Ame-subsidies To The Private Sector - Companies
2024-12-17,2024-12-01 00:00:00,VISIONIST LTD,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Vendor,Bh24 3fg,397647.6,644334,Ics - Admin-other It Consultancy
2024-12-17,2024-12-01 00:00:00,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Vendor,Sw7 2az,220132.69,644749,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish
2024-12-17,2024-12-01 00:00:00,CALDERDALE METROPOLITAN BOROUGH COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wga Only,Hx1 1uj,202538.0,644226,Desnz - Hug 2-capital Grants To Local Government
2024-12-17,2024-12-01 00:00:00,QUALTRICS LLC,Hr Advice And Services,Desnz - Corporate Services - Desnz - Human Resources,Vendor,84604,43006.25,643955,Desnz - Devolved Admin-hr Advice And Services
2024-12-17,2024-12-01 00:00:00,TETRONICS TECHNOLOGIES LTD,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Vendor,Sn3 4de,347737.36,644341,Desnz - Net Zero Innovation - Hydrogen-r & D Outsourced Other
2024-12-17,2024-12-01 00:00:00,TRIAD GROUP PLC,It Services,Ics - Integrated Corporate Services - Ics - Digital,Vendor,Mk7 8le,49212.5,641513,Ics - Admin-it Services
2024-12-17,2024-12-01 00:00:00,ENERGY SUPPLIER,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Vendor,,48008.61,644313,Desnz - Energy Bills Relief Scheme Ame-subsidies To The Private Sector - Companies
2024-12-17,2024-12-01 00:00:00,VISIONIST LTD,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Vendor,Bh24 3fg,131323.2,644338,Ics - Admin-other It Consultancy
2024-12-17,2024-12-01 00:00:00,ECONOMAD SOLUTIONS LTD,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Grant,Al5 2jq,46235.79,644346,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish
2024-12-17,2024-12-01 00:00:00,IBM UNITED KINGDOM LTD,It Services,Ics - Integrated Corporate Services - Ics - Digital,Vendor,So21 2jn,95340.0,642614,Ics - Admin-it Services
2024-12-17,2024-12-01 00:00:00,IPSOS (MARKET RESEARCH) LTD,Programme Monitoring And Evaluation,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Vendor,E1w 1yw,62135.0,643392,Desnz - Energy Price Guarantee - Domestic-programme Monitoring And Evaluation
2024-12-17,2024-12-01 00:00:00,ACTUATION LAB LTD,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Vendor,Bs3 4ag,122670.28,644351,Desnz - Net Zero Innovation - Hydrogen-r & D Outsourced Other
2024-12-17,2024-12-01 00:00:00,WILTSHIRE COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wga Only,Ba14 8jd,236843.0,644230,Desnz - Hug 2-capital Grants To Local Government
2024-12-17,2024-12-01 00:00:00,PRICEWATERHOUSECOOPERS LLP,Finance & Accounting Advice,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Vendor,Wc2n 6rh,51510.63,644306,Desnz - New Nuclear Sizewell C (Net Zero)-Finance & Accounting Advice
2024-12-17,2024-12-01 00:00:00,INTERNATIONAL RENEWABLE ENERGY AGENCY (IRENA SECRATERIAT),Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Vendor,236,70000.0,643001,Desnz - Inz - Care Fund-other Goods/Services
2024-12-17,2024-12-01 00:00:00,PA CONSULTING SERVICES LTD,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Vendor,Sg8 6dp,55752.0,640024,Desnz - Roll-out Of Smart Meters-other Technical Professional Services
2024-12-17,2024-12-01 00:00:00,VISIONIST LTD,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Vendor,Bh24 3fg,331491.6,644335,Ics - Admin-other It Consultancy
2024-12-17,2024-12-01 00:00:00,MISSION ZERO TECHNOLOGIES LTD,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Vendor,E2 6gg,275373.11,644745,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other
2024-12-17,2024-12-01 00:00:00,ERNST AND YOUNG LLP,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Vendor,Se1 7eu,49856.0,643118,Desnz - Energy Bill Discount Scheme Del-prog-audit Services
2024-12-17,2024-12-01 00:00:00,BLACKPOOL COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Fy1 3ah,2458826.0,644225,Desnz - Hug 2-capital Grants To Local Government
2024-12-17,2024-12-01 00:00:00,CENTRE FOR SUSTAINABLE ENERGY,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Vendor,Bs1 3lh,49503.88,643874,Desnz - Heat Networks Zoning-outsourced Programme Management
2024-12-17,2024-12-01 00:00:00,23RED LTD,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Vendor,Ec2a 4dq,38979.26,642136,Desnz - Boiler Upgrade Scheme (Programme)-Marketing And Media
2024-12-18,2024-12-01 00:00:00,RICARDO-AEA LTD,Ppm (Project & Programme Management),Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Vendor,Ox11 0qr,48297.66,644792,Desnz - Business Energy Efficiency Delivery-ppm (Project & Programme Management)
2024-12-18,2024-12-01 00:00:00,BLACK BULL BIOCHAR LTD,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Vendor,Se1 3le,44801.74,644860,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other
2024-12-18,2024-12-01 00:00:00,NORTH SEA TRANSITION AUTHORITY,It Infrastructure Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Wga Only,Sw1p 3bt,46684.72,633747,Desnz - Energy Portal Costs - Nuclear-it Infrastructure Support
2024-12-18,2024-12-01 00:00:00,RHEENERGISE LTD,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Grant,Nw5 1lp,181441.09,644864,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other
2024-12-18,2024-12-01 00:00:00,AECOM LTD,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Vendor,Al1 3lx,128967.0,644875,Desnz - Heat Networks Zoning-research And Development Expenditure
2024-12-18,2024-12-01 00:00:00,MOTT MACDONALD LTD,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Vendor,Cr0 2ee,37779.4,644886,Desnz - Greenhouse Gas Emissions Inventory-r & D Outsourced Other
2024-12-18,2024-12-01 00:00:00,SYNCHROSTOR LTD,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Grant,Eh20 9th,265685.16,644862,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other
2024-12-18,2024-12-01 00:00:00,GOVERNMENT PROPERTY AGENCY,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Vendor,B3 2bj,80939.63,644857,Ics - Admin-accommodation & Building Management
2024-12-18,2024-12-01 00:00:00,LEEDS CITY COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Grant,Ls1 1ur,217585.0,640936,Desnz - Hug 2-capital Grants To Local Government
2024-12-18,2024-12-01 00:00:00,STORM ID LTD,End User Software And Hardware,Desnz - Corporate Services - Desnz - Portfolio And Data Directorate,Vendor,Eh65bg,43320.0,641508,Desnz - Finance Infrastructure And Maintenance-end User Software And Hardware
2024-12-18,2024-12-01 00:00:00,PHOENIX SOFTWARE LTD,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Vendor,Yo42 1ns,216766.37,643856,Ics - Admin-it Software Licences And Software Maintenance
2024-12-18,2024-12-01 00:00:00,NORTH SEA TRANSITION AUTHORITY,It Infrastructure Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wga Only,Sw1p 3bt,46684.71,634656,Desnz - Energy Technologies List-it Infrastructure Support
2024-12-18,2024-12-01 00:00:00,PLYMOUTH CITY COUNCIL,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wga Only,Pl6 5uf,249700.0,637979,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government
2024-12-18,2024-12-01 00:00:00,AECOM LTD,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Vendor,Al1 3lx,129078.76,644880,Desnz - Heat Networks Zoning-research And Development Expenditure
2024-12-18,2024-12-01 00:00:00,ASHURST LLP,Legal Services And Advice Agency,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Vendor,E1 6pw,786728.33,644893,Desnz - Ccs Projects-legal Services And Advice Agency
2024-12-18,2024-12-01 00:00:00,EDGE TESTING SOLUTIONS LTD,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Vendor,G1 2pf,104602.2,644870,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other
