Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Invoice Number,Purchase Order Number,Cost Centre Name,NAC Code,NAC Name,Programme Code,Programme Name,Cost Centre Code,Directorate
20/08/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),615602,"£118,047.50",Desnz - Seg-administration Of Grants And Awards,E14 4pu,Grant,Si/001985,427000005082,Desnz - Heat & Buildings Portfolio,52114022,Administration Of Grants And Awards,700347,Desnz - Seg,701024,Net Zero Buildings and Industry (NZBI)
20/08/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),615602,"£188,653.90",Desnz - Dwp Warm Home Discount Delivery-administration Of Grants And Awards,E14 4pu,Grant,Si/001985,427000005082,Desnz - Heat & Buildings Portfolio,52114022,Administration Of Grants And Awards,707024,Desnz - Dwp Warm Home Discount Delivery,701024,Net Zero Buildings and Industry (NZBI)
20/08/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),615602,"£335,459.84",Desnz - Ofgem Overheads-administration Of Grants And Awards,E14 4pu,Grant,Si/001985,427000005082,Desnz - Heat & Buildings Portfolio,52114022,Administration Of Grants And Awards,707074,Desnz - Ofgem Overheads,701024,Net Zero Buildings and Industry (NZBI)
20/08/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),615602,"£1,214,023.86",Desnz - Re:Fit Programme - Local Partnership-administration Of Grants And Awards,E14 4pu,Grant,Si/001985,427000005082,Desnz - Heat & Buildings Portfolio,52114022,Administration Of Grants And Awards,707072,Desnz - Re:Fit Programme - Local Partnership,701024,Net Zero Buildings and Industry (NZBI)
20/08/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),615602,"£1,348,567.50",Desnz - Gb Insulation Scheme-administration Of Grants And Awards,E14 4pu,Grant,Si/001985,427000005082,Desnz - Heat & Buildings Portfolio,52114022,Administration Of Grants And Awards,707529,Desnz - Gb Insulation Scheme,701024,Net Zero Buildings and Industry (NZBI)
20/08/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),615602,"£1,502,003.10",Desnz - Rhi Domestic Costs-administration Of Grants And Awards,E14 4pu,Grant,Si/001985,427000005082,Desnz - Heat & Buildings Portfolio,52114022,Administration Of Grants And Awards,707068,Desnz - Rhi Domestic Costs,701024,Net Zero Buildings and Industry (NZBI)
20/08/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),615602,"£2,178,565.13",Desnz - Eco Brokerage-administration Of Grants And Awards,E14 4pu,Grant,Si/001985,427000005082,Desnz - Heat & Buildings Portfolio,52114022,Administration Of Grants And Awards,707018,Desnz - Eco Brokerage,701024,Net Zero Buildings and Industry (NZBI)
20/08/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),615602,"£2,894,533.49",Desnz - Rhi Non-domestic Costs-administration Of Grants And Awards,E14 4pu,Grant,Si/001985,427000005082,Desnz - Heat & Buildings Portfolio,52114022,Administration Of Grants And Awards,707067,Desnz - Rhi Non-domestic Costs,701024,Net Zero Buildings and Industry (NZBI)
13/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Airbus Operations Ltd,614306,"£256,894.00",Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Bs34 7pa,Grant,Grantclaim07/08/2024,427000004330,Desnz - Industrial Energy Transformation Fund,54115001,Capital Grants To Private Sector - Companies,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
08/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Anglo Beef Processors T/A Abp Shrewsbury,614316,"£173,453.10",Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,B37 7yb,Grant,Grantclaim07/08/2024,427000004961,Desnz - Industrial Energy Transformation Fund,54115001,Capital Grants To Private Sector - Companies,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
08/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Atlas Composite Technologies Ltd,614318,"£180,986.69",Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,De7 4ra,Grant,Grantclaim07/08/2024,427000004965,Desnz - Industrial Energy Transformation Fund,54115001,Capital Grants To Private Sector - Companies,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
13/08/2024,Subsidies To The Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Holmen Iggesund Paperboard Limited,614344,"£25,035.54",Desnz - Industrial Energy Transformation Scheme-subsidies To The Private Sector - Companies,Ca14 1jx,Grant,Grantclaim07/08/2024,427000004341,Desnz - Industrial Energy Transformation Fund,54612001,Subsidies To The Private Sector - Companies,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
12/08/2024,Subsidies To The Private Sector - Presented As Grant Spend,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Kp Snacks Ltd,614501,"£29,169.36",Desnz - Industrial Energy Transformation Scheme-subsidies To The Private Sector - Presented As Grant Spend,Sl1 2be,Grant,Grantclaim08/08/2024,427000004738,Desnz - Industrial Energy Transformation Fund,54612002,Subsidies To The Private Sector - Presented As Grant Spend,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
12/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Wienerberger Ltd,614502,"£362,486.86",Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Sk8 3sa,Grant,Grantclaim08/08/2024,427000003171,Desnz - Industrial Energy Transformation Fund,54115001,Capital Grants To Private Sector - Companies,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
09/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Britvic Soft Drinks Ltd,614516,"£47,973.00",Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Hp2 4tz,Grant,Grantclaim08/08/2024,427000003172,Desnz - Industrial Energy Transformation Fund,54115001,Capital Grants To Private Sector - Companies,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
09/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Goodwin International Ltd,614558,"£72,146.00",Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,St4 8hu,Grant,Grantclaim08/08/2024,427000000153,Desnz - Industrial Energy Transformation Fund,54115001,Capital Grants To Private Sector - Companies,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
13/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Essar Oil Uk Ltd,614565,"£226,184.84",Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Ch65 4hb,Vendor,Grantclaim08/08/2024,427000004898,Desnz - Industrial Energy Transformation Fund,54115001,Capital Grants To Private Sector - Companies,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
13/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Britvic Soft Drinks Ltd,614599,"£906,881.00",Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Hp2 4tz,Grant,Grantclaim08/08/24,427000003172,Desnz - Industrial Energy Transformation Fund,54115001,Capital Grants To Private Sector - Companies,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
14/08/2024,Consultancy Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Icf Consulting Services Ltd,615413,"£27,469.61",Desnz - Industrial Energy Transformation Scheme-consultancy Expenditure,Ec4r 1be,Vendor,30412568,427000000824,Desnz - Industrial Energy Transformation Fund,52112001,Consultancy Expenditure,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
14/08/2024,Consultancy Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Icf Consulting Services Ltd,615415,"£25,030.38",Desnz - Industrial Energy Transformation Scheme-consultancy Expenditure,Ec4r 1be,Vendor,30412505,427000000824,Desnz - Industrial Energy Transformation Fund,52112001,Consultancy Expenditure,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
19/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ukri-innovate Uk,616557,"£596,907.30",Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Sn2 1fl,Wga Only,Cin-1003284,427000003699,Desnz - Industrial Energy Transformation Fund,54115001,Capital Grants To Private Sector - Companies,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
27/08/2024,Public Relations - Other Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Knowledge Transfer Network Ltd,617608,"£78,000.00",Desnz - Industrial Energy Transformation Scheme-public Relations - Other Expenditure,Ox11 0gd,Vendor,Inv-4018,427000003710,Desnz - Industrial Energy Transformation Fund,52141010,Public Relations - Other Expenditure,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
27/08/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ricardo-aea Ltd,617647,"£95,408.30",Desnz - Industrial Energy Transformation Scheme-administration Of Grants And Awards,Ox11 0qr,Vendor,6207760,427000004397,Desnz - Industrial Energy Transformation Fund,52114022,Administration Of Grants And Awards,707489,Desnz - Industrial Energy Transformation Scheme,700669,Net Zero Buildings and Industry (NZBI)
22/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Bristol,604727,"£531,787.20",Desnz - Greenhouse Gas Emissions Inventory-r & D Outsourced Other,Bs1 5ds,Vendor,4000050469,427000004296,Desnz - Sice - Climate Science And Emissions Reporting,59149194,R & D Outsourced Other,700242,Desnz - Greenhouse Gas Emissions Inventory,700249,"Net Zero, Nuclear & International"
07/08/2024,Business Rates,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ricardo-aea Ltd,613956,"£32,382.91",Desnz - Greenhouse Gas Emissions Inventory-business Rates,Ox11 0qr,Vendor,6207351,427000001715,Desnz - Sice - Climate Science And Emissions Reporting,59121001,Business Rates,700242,Desnz - Greenhouse Gas Emissions Inventory,700249,"Net Zero, Nuclear & International"
07/08/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kpmg Llp,613958,"£457,935.38",Desnz - Greenhouse Gas Emissions Inventory-r & D Current Grants To Private Sector - Npish,E14 5gl,Vendor,5502868199,427000002817,Desnz - Sice - Climate Science And Emissions Reporting,59149010,R & D Current Grants To Private Sector - Npish,700242,Desnz - Greenhouse Gas Emissions Inventory,700249,"Net Zero, Nuclear & International"
16/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ricardo-aea Ltd,616229,"£305,697.16",Desnz - Climate Science Capability-r & D Outsourced Other,Ox11 0qr,Vendor,6207705,427000001514,Desnz - Sice - Climate Science And Emissions Reporting,59149194,R & D Outsourced Other,707174,Desnz - Climate Science Capability,700249,"Net Zero, Nuclear & International"
22/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mott Macdonald Ltd,617360,"£27,022.73",Desnz - Greenhouse Gas Emissions Inventory-r & D Outsourced Other,Cr0 2ee,Vendor,100605739,427000001788,Desnz - Sice - Climate Science And Emissions Reporting,59149194,R & D Outsourced Other,700242,Desnz - Greenhouse Gas Emissions Inventory,700249,"Net Zero, Nuclear & International"
30/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Uk Centre For Ecology And Hydrology,618398,"£126,782.25",Desnz - Climate Science Mitigation-r & D Outsourced Other,Ox10 8bb,Vendor,Cusinv-004705,427000003774,Desnz - Sice - Climate Science And Emissions Reporting,59149194,R & D Outsourced Other,700241,Desnz - Climate Science Mitigation,700249,"Net Zero, Nuclear & International"
12/08/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,614504,"£467,289.00",Ics - Desnz Cs Admin-uksbs - Service Costs,Np10 8qq,Vendor,Sbs_18230,427000004648,Ics - Digital - Uk Sbs Core Beis Services,52114025,Uksbs - Service Costs,708802,Ics - Desnz Cs Admin,708529,ICS - Integrated Corporate Services
12/08/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,614524,"£183,991.65",Ics - Admin-uksbs - Service Costs,Np10 8qq,Vendor,Sbs_18231,427000005109,Ics - Digital - Uk Sbs Core Beis Services,52114025,Uksbs - Service Costs,700560,Ics - Admin,708529,ICS - Integrated Corporate Services
12/08/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,614527,"£340,463.00",Ics - Dsit Cs Admin-uksbs - Service Costs,Np10 8qq,Vendor,Sbs_18229,427000004647,Ics - Digital - Uk Sbs Core Beis Services,52114025,Uksbs - Service Costs,708801,Ics - Dsit Cs Admin,708529,ICS - Integrated Corporate Services
07/08/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Trade & Energy",Third Generation Environmentalism Ltd (E3g),614159,"£100,000.00",Desnz - Climate Strategy And Engagement-current Grants To Private Sector - Npish,Se1 8qh,Vendor,Dgo/21/0401,427000000905,Desnz - Inz Te - International Energy Unit,54156001,Current Grants To Private Sector - Npish,707034,Desnz - Climate Strategy And Engagement,700238,"Net Zero, Nuclear & International"
09/08/2024,Independent Experts,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Trade & Energy",Bdo Llp,614184,"£51,124.25",Desnz - Inz - Extractive Industries Transparency Initiative (Eiti)-Independent Experts,Rh6 Opa,Vendor,Inv-00546890,427000001910,Desnz - Inz Te - International Energy Unit,52114013,Independent Experts,701251,Desnz - Inz - Extractive Industries Transparency Initiative (Eiti),700238,"Net Zero, Nuclear & International"
21/08/2024,Current Grants To Overseas Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Trade & Energy",Carbon Trust Singapore Pte. Ltd,615632,"£30,000.00",Desnz - Inz - Care Fund-current Grants To Overseas Bodies,049514,Vendor,4000266,427000003013,Desnz - Inz Te - International Energy Unit,54154001,Current Grants To Overseas Bodies,707376,Desnz - Inz - Care Fund,700238,"Net Zero, Nuclear & International"
